record_id,dept_id,date,transactions,errors,delay_minutes
821,103,2024-10-04,497,59,28
822,101,2024-12-11,63,1,13
823,105,2024-06-03,139,20,49
824,103,2024-11-20,247,30,11
825,104,2024-10-28,311,3,50
826,104,2024-01-22,198,2,33
827,103,2024-12-18,66,7,44
828,104,2024-09-27,288,9,54
829,103,2024-08-18,101,13,58
830,105,2024-05-06,122,3,54
831,105,2024-08-22,461,60,41
832,103,2024-09-02,97,1,17
833,101,2024-10-08,358,23,47
834,101,2024-08-30,101,6,56
835,104,2024-07-28,312,44,36
836,102,2024-05-01,237,26,55
837,102,2024-06-01,250,8,1
838,103,2024-05-20,267,33,0
839,102,2024-03-04,362,43,60
840,103,2024-01-07,327,21,44
841,102,2024-12-27,462,31,42
842,101,2024-12-21,88,5,49
843,102,2024-08-30,92,8,39
844,102,2024-07-01,204,25,22
845,105,2024-09-02,313,19,31
846,104,2024-04-03,229,24,36
847,103,2024-08-17,73,0,11
848,102,2024-10-17,249,35,29
849,102,2024-06-02,160,1,0
850,104,2024-07-06,301,13,1
851,101,2024-05-05,384,4,28
852,101,2024-07-03,464,13,0
853,101,2024-11-21,317,24,17
854,101,2024-10-01,340,49,19
855,101,2024-09-26,364,10,43
856,105,2024-03-02,230,24,16
857,104,2024-06-26,244,5,29
858,105,2024-10-08,363,33,31
859,105,2024-07-10,387,2,12
860,102,2024-05-06,382,26,37
861,105,2024-12-23,404,32,28
862,101,2024-06-12,334,20,28
863,102,2024-06-04,441,2,60
864,102,2024-04-15,145,21,40
865,104,2024-12-30,68,0,53
866,102,2024-04-10,278,2,4
867,105,2024-05-23,263,36,5
868,104,2024-05-01,253,6,56
869,105,2024-03-16,139,17,35
870,101,2024-11-30,489,24,59
871,105,2024-10-02,430,38,7
872,104,2024-01-10,147,9,30
873,102,2024-10-23,288,21,24
874,103,2024-02-01,113,13,51
875,105,2024-12-06,269,12,20
876,105,2024-05-30,204,14,41
877,104,2024-07-14,206,22,18
878,103,2024-04-04,451,11,38
879,105,2024-07-05,217,15,4
880,102,2024-02-03,288,12,5
881,101,2024-12-11,204,18,0
882,104,2024-09-08,155,1,34
883,102,2024-04-25,482,32,52
884,101,2024-05-12,284,12,39
885,105,2024-02-18,252,18,6
886,104,2024-12-22,409,25,35
887,101,2024-09-04,402,39,29
888,102,2024-07-29,123,12,11
889,102,2024-07-05,152,4,42
890,105,2024-01-02,351,49,26
891,101,2024-09-13,457,57,40
892,101,2024-10-20,389,19,28
893,102,2024-09-18,275,15,8
894,105,2024-07-03,452,19,33
895,102,2024-10-09,89,1,16
896,104,2024-11-06,343,38,21
897,104,2024-11-13,62,8,5
898,105,2024-10-04,434,33,44
899,102,2024-05-25,354,37,0
900,105,2024-05-06,392,54,46
901,101,2024-06-18,474,7,31
902,105,2024-09-24,469,5,16
903,105,2024-04-06,249,12,52
904,101,2024-08-17,186,14,6
905,105,2024-02-19,277,1,39
906,103,2024-03-29,305,39,12
907,103,2024-03-06,356,5,45
908,101,2024-12-26,446,61,26
909,105,2024-08-24,321,18,19
910,102,2024-07-22,478,44,5
911,105,2024-03-11,225,6,56
912,102,2024-04-14,252,11,43
913,102,2024-04-11,108,12,19
914,101,2024-08-17,192,18,14
915,102,2024-06-09,216,18,56
916,104,2024-05-26,175,1,40
917,103,2024-06-17,407,26,56
918,102,2024-08-06,399,17,53
919,104,2024-04-17,456,55,36
920,101,2024-03-02,344,38,26
921,104,2024-08-12,72,6,2
922,103,2024-02-23,168,0,6
923,105,2024-05-04,186,24,33
924,101,2024-09-14,437,61,6
925,103,2024-05-04,440,32,54
926,102,2024-08-26,232,32,17
927,104,2024-09-08,476,44,50
928,102,2024-06-20,322,41,50
929,103,2024-12-05,343,41,15
930,103,2024-05-11,380,11,13
931,103,2024-01-30,244,33,35
932,105,2024-06-27,95,14,19
933,102,2024-01-12,469,32,2
934,101,2024-01-18,116,12,46
935,105,2024-08-21,163,21,25
936,102,2024-06-22,492,45,20
937,103,2024-01-11,180,4,14
938,104,2024-03-30,56,3,57
939,102,2024-01-06,82,1,28
940,103,2024-12-10,349,3,41
941,103,2024-06-08,63,1,59
942,102,2024-05-27,485,64,15
943,105,2024-03-04,438,28,36
944,102,2024-09-11,259,12,19
945,101,2024-07-20,462,56,49
946,101,2024-07-06,421,59,45
947,103,2024-02-12,316,45,32
948,102,2024-01-31,308,34,19
949,101,2024-12-24,359,41,43
950,105,2024-05-01,105,6,39
951,101,2024-08-31,381,32,29
952,102,2024-11-18,165,4,30
953,104,2024-03-12,493,45,15
954,104,2024-11-24,97,2,29
955,103,2024-12-27,333,49,48
956,101,2024-10-02,166,5,33
957,101,2024-11-22,489,43,0
958,105,2024-06-04,163,1,42
959,105,2024-08-29,488,30,23
960,104,2024-12-30,99,8,19
961,105,2024-07-22,203,2,11
962,103,2024-09-27,295,16,4
963,104,2024-06-14,478,6,37
964,102,2024-11-06,162,4,24
965,103,2024-04-29,211,25,33
966,104,2024-06-09,368,8,55
967,104,2024-01-08,369,54,37
968,101,2024-03-11,193,15,24
969,103,2024-10-13,455,25,20
970,102,2024-11-22,474,33,52
971,102,2024-12-10,156,22,18
972,101,2024-10-24,429,19,35
973,103,2024-06-18,437,18,52
974,101,2024-04-13,148,0,33
975,104,2024-11-10,379,3,18
976,104,2024-02-11,166,3,19
977,101,2024-08-07,377,54,53
978,101,2024-06-28,121,16,28
979,104,2024-09-25,447,17,50
980,101,2024-10-26,172,5,55
981,102,2024-09-11,175,23,36
982,104,2024-10-09,285,21,29
983,101,2024-07-25,377,28,51
984,105,2024-10-11,428,14,39
985,104,2024-11-19,333,12,47
986,102,2024-12-14,141,20,42
987,103,2024-02-19,271,18,0
988,101,2024-08-17,410,5,35
989,101,2024-10-19,163,13,53
990,101,2024-06-19,61,2,37
991,102,2024-01-10,99,5,43
992,102,2024-07-12,242,36,45
993,105,2024-10-08,54,6,53
994,101,2024-03-25,155,4,6
995,103,2024-01-10,326,29,10
996,102,2024-07-25,351,25,25
997,104,2024-06-15,293,34,47
998,102,2024-11-26,258,34,15
999,103,2024-07-27,373,30,12
1000,102,2024-09-18,348,33,1
1001,101,2024-05-07,466,25,52
1002,105,2024-08-10,462,17,47
1003,103,2024-07-08,179,15,4
1004,103,2024-06-26,229,30,12
1005,103,2024-03-05,124,6,27
1006,102,2024-07-07,72,4,50
1007,103,2024-11-17,404,19,9
1008,101,2024-03-02,362,26,48
1009,105,2024-10-04,284,12,4
1010,105,2024-03-09,238,25,60
1011,101,2024-09-09,52,3,19
1012,104,2024-11-05,222,26,13
1013,104,2024-08-22,146,19,32
1014,102,2024-07-29,276,14,46
1015,104,2024-08-31,279,33,57
1016,101,2024-08-21,147,10,3
1017,104,2024-07-19,57,0,28
1018,105,2024-12-15,252,32,54
1019,103,2024-09-09,484,61,46
1020,102,2024-05-25,387,26,29
1021,102,2024-07-15,149,3,30
1022,103,2024-08-24,443,50,49
1023,101,2024-08-08,292,23,52
1024,104,2024-04-06,408,53,53
1025,101,2024-04-07,286,22,41
1026,104,2024-11-03,103,15,31
1027,104,2024-09-21,150,21,0
1028,103,2024-12-02,486,69,59
1029,101,2024-06-14,411,8,22
1030,102,2024-06-23,266,20,27
1031,104,2024-08-16,445,4,57
1032,101,2024-04-21,298,15,36
1033,101,2024-12-15,363,0,52
1034,101,2024-10-28,121,2,54
1035,105,2024-05-17,446,63,55
1036,104,2024-09-15,361,24,48
1037,104,2024-11-08,227,23,44
1038,103,2024-07-24,326,22,1
1039,104,2024-05-06,366,47,24
1040,101,2024-01-10,399,18,22
1041,105,2024-12-28,340,34,59
1042,104,2024-11-21,175,25,44
1043,102,2024-05-29,447,42,30
1044,102,2024-09-06,298,0,41
1045,103,2024-03-21,354,51,29
1046,104,2024-01-13,246,14,5
1047,104,2024-09-04,263,4,52
1048,103,2024-12-12,197,8,1
1049,102,2024-01-09,487,9,26
1050,103,2024-11-01,187,1,58
1051,104,2024-02-01,343,4,58
1052,102,2024-05-11,124,4,56
1053,105,2024-06-21,126,11,41
1054,105,2024-05-21,491,44,24
1055,101,2024-10-28,247,2,54
1056,102,2024-09-07,339,29,33
1057,104,2024-10-24,56,8,4
1058,103,2024-08-10,470,54,50
1059,104,2024-04-20,79,6,54
1060,103,2024-02-17,145,7,42
1061,103,2024-08-25,64,3,13
1062,102,2024-02-07,109,16,50
1063,103,2024-09-15,264,23,12
1064,105,2024-09-14,134,5,9
1065,103,2024-08-16,383,48,8
1066,103,2024-06-02,155,15,32
1067,105,2024-09-13,230,10,37
1068,103,2024-01-19,269,24,46
1069,105,2024-11-01,431,18,25
1070,102,2024-04-27,490,70,38
1071,102,2024-07-06,55,4,27
1072,103,2024-11-20,124,4,24
1073,103,2024-09-08,96,14,16
1074,102,2024-06-09,197,0,33
1075,101,2024-10-06,237,7,46
1076,102,2024-03-09,463,35,20
1077,104,2024-02-02,119,15,3
1078,101,2024-04-28,197,2,55
1079,102,2024-03-08,174,20,52
1080,105,2024-10-04,129,7,15
1081,104,2024-01-21,266,15,53
1082,103,2024-09-22,140,12,4
1083,102,2024-01-11,130,1,9
1084,104,2024-03-21,321,21,41
1085,104,2024-06-12,343,43,19
1086,102,2024-04-28,241,21,17
1087,104,2024-07-09,382,21,3
1088,104,2024-09-17,101,11,3
1089,101,2024-08-21,351,19,32
1090,102,2024-11-07,432,40,11
1091,101,2024-07-17,462,45,39
1092,101,2024-11-25,78,11,19
1093,103,2024-01-26,137,9,32
1094,101,2024-03-11,172,15,55
1095,102,2024-04-26,151,10,13
1096,104,2024-10-30,290,34,6
1097,104,2024-12-16,475,29,13
1098,101,2024-11-24,216,4,11
1099,102,2024-12-21,287,19,23
1100,105,2024-02-29,197,0,44
1101,101,2024-12-27,64,1,9
1102,103,2024-03-04,397,15,23
1103,104,2024-08-17,485,28,34
1104,103,2024-11-02,91,8,10
1105,103,2024-10-14,381,25,45
1106,103,2024-02-23,463,21,22
1107,105,2024-02-12,316,41,32
1108,101,2024-05-25,224,3,15
1109,101,2024-03-23,189,27,60
1110,105,2024-06-25,186,27,13
1111,102,2024-06-28,380,6,58
1112,103,2024-11-06,432,56,41
1113,105,2024-07-22,375,43,1
1114,101,2024-04-22,57,2,49
1115,103,2024-05-02,453,55,1
1116,104,2024-04-16,63,6,16
1117,103,2024-12-14,141,4,18
1118,105,2024-06-18,155,15,53
1119,103,2024-11-09,384,22,2
1120,105,2024-08-22,294,27,7
1121,101,2024-08-10,456,43,22
1122,101,2024-03-19,155,13,57
1123,103,2024-01-21,101,12,36
1124,105,2024-05-11,219,3,25
1125,101,2024-11-15,129,14,20
1126,102,2024-12-29,478,49,37
1127,103,2024-12-29,332,26,32
1128,102,2024-02-18,449,33,28
1129,102,2024-04-20,448,18,32
1130,102,2024-08-19,274,21,8
1131,104,2024-06-28,200,16,32
1132,104,2024-05-25,75,11,52
1133,102,2024-05-10,470,30,57
1134,104,2024-12-07,332,32,26
1135,101,2024-04-28,417,14,5
1136,102,2024-05-17,414,2,40
1137,105,2024-12-27,403,7,1
1138,101,2024-07-18,117,0,32
1139,104,2024-03-07,271,2,12
1140,105,2024-02-23,453,21,58
1141,102,2024-02-28,131,14,14
1142,103,2024-05-24,290,29,5
1143,105,2024-04-26,325,21,27
1144,101,2024-10-20,297,3,50
1145,105,2024-12-28,287,30,12
1146,105,2024-01-13,197,0,27
1147,101,2024-12-14,195,9,0
1148,103,2024-03-24,284,17,58
1149,105,2024-12-26,488,64,39
1150,101,2024-06-25,453,43,37
1151,102,2024-04-01,255,35,26
1152,102,2024-08-16,215,30,38
1153,103,2024-02-25,169,18,5
1154,103,2024-03-25,155,1,1
1155,101,2024-08-29,376,26,29
1156,102,2024-08-27,455,45,28
1157,105,2024-02-11,133,19,32
1158,105,2024-03-31,301,37,51
1159,101,2024-08-23,482,53,7
1160,105,2024-07-03,474,35,55
1161,105,2024-04-19,156,3,0
1162,103,2024-09-22,100,7,42
1163,101,2024-03-31,209,27,57
1164,101,2024-08-10,172,0,55
1165,101,2024-01-08,108,3,3
1166,103,2024-01-07,59,4,56
1167,104,2024-11-11,239,23,44
1168,104,2024-06-06,140,7,46
1169,101,2024-03-05,374,7,31
1170,102,2024-10-20,303,14,15
1171,101,2024-10-19,110,0,18
1172,105,2024-05-22,169,21,53
1173,102,2024-03-07,384,8,53
1174,103,2024-08-23,471,51,8
1175,101,2024-07-23,372,4,6
1176,103,2024-10-04,336,38,41
1177,103,2024-10-13,409,43,57
1178,105,2024-08-26,212,28,21
1179,105,2024-09-06,414,56,5
1180,101,2024-09-10,241,19,33
1181,104,2024-08-09,358,18,21
1182,103,2024-07-21,155,10,52
1183,101,2024-04-23,115,6,19
1184,103,2024-10-25,192,3,53
1185,105,2024-02-28,134,4,2
1186,103,2024-08-02,225,28,56
1187,101,2024-06-23,109,16,58
1188,104,2024-08-10,465,32,37
1189,102,2024-08-17,116,14,24
1190,103,2024-08-08,349,48,60
1191,104,2024-01-23,248,20,26
1192,105,2024-12-11,466,26,22
1193,104,2024-02-10,291,33,37
1194,103,2024-07-10,82,6,52
1195,104,2024-07-18,130,9,57
1196,102,2024-08-01,75,11,3
1197,103,2024-05-08,253,19,40
1198,103,2024-01-04,444,42,7
1199,104,2024-12-24,198,26,37
1200,101,2024-09-28,433,14,26
1201,102,2024-06-24,346,36,31
1202,104,2024-04-04,88,8,22
1203,103,2024-10-18,142,8,13
1204,105,2024-03-26,282,7,11
1205,104,2024-01-14,222,5,45
1206,103,2024-05-26,121,6,24
1207,105,2024-03-24,251,23,45
1208,104,2024-03-11,82,4,2
1209,105,2024-02-13,77,3,36
1210,103,2024-12-19,422,56,36
1211,105,2024-03-02,103,13,30
1212,102,2024-08-12,309,43,14
1213,103,2024-01-11,285,4,41
1214,105,2024-10-17,67,5,31
1215,105,2024-12-12,346,8,4
1216,103,2024-07-11,482,27,51
1217,101,2024-12-15,449,9,5
1218,105,2024-10-20,109,6,42
1219,104,2024-04-28,105,3,52
1220,102,2024-05-30,256,35,1
1221,101,2024-08-20,372,2,19
1222,105,2024-09-23,194,6,4
1223,104,2024-03-24,81,11,50
1224,102,2024-12-07,384,42,46
1225,104,2024-09-06,399,25,48
1226,105,2024-10-18,370,29,5
1227,101,2024-02-11,267,0,53
1228,103,2024-04-27,366,21,29
1229,104,2024-07-18,402,56,10
1230,101,2024-12-09,116,2,40
1231,104,2024-03-14,233,1,37
1232,102,2024-12-21,92,12,42
1233,103,2024-03-19,251,2,27
1234,103,2024-02-15,290,36,40
1235,103,2024-07-11,154,5,19
1236,103,2024-08-08,310,40,10
1237,105,2024-02-26,452,12,27
1238,105,2024-07-11,126,6,59
1239,105,2024-03-22,173,1,47
1240,105,2024-03-19,381,41,8
1241,105,2024-04-20,122,6,45
1242,102,2024-07-19,176,2,12
1243,102,2024-06-17,324,44,10
1244,102,2024-09-29,214,19,34
1245,102,2024-04-08,338,27,28
1246,101,2024-06-24,351,41,10
1247,102,2024-09-11,377,55,31
1248,101,2024-05-03,248,27,56
1249,104,2024-03-24,490,61,44
1250,104,2024-11-06,439,18,51
1251,103,2024-01-09,153,7,37
1252,104,2024-09-21,103,3,29
1253,105,2024-11-26,435,10,23
1254,103,2024-03-02,184,13,36
1255,101,2024-04-14,226,7,19
1256,101,2024-04-23,156,14,60
1257,101,2024-05-03,393,19,45
1258,101,2024-10-16,256,10,25
1259,103,2024-01-01,262,6,45
1260,101,2024-09-08,456,46,23
1261,102,2024-06-23,127,5,47
1262,102,2024-03-23,211,5,33
1263,104,2024-05-06,439,55,48
1264,101,2024-03-21,319,44,8
1265,101,2024-01-18,436,43,38
1266,101,2024-04-07,295,33,11
1267,102,2024-11-09,129,5,43
1268,104,2024-01-13,476,17,40
1269,104,2024-12-08,384,50,4
1270,102,2024-08-21,494,53,44
1271,101,2024-04-01,80,11,57
1272,104,2024-12-16,479,36,42
1273,101,2024-09-16,105,4,39
1274,104,2024-10-06,193,6,4
1275,104,2024-05-29,234,35,31
1276,101,2024-10-16,439,56,57
1277,101,2024-10-28,251,23,50
1278,105,2024-06-03,144,3,40
1279,103,2024-09-15,469,4,46
1280,102,2024-02-21,206,17,32
1281,102,2024-08-26,472,47,15
1282,105,2024-12-01,206,24,37
1283,104,2024-05-27,58,8,8
1284,105,2024-06-13,253,3,6
1285,104,2024-07-29,329,19,4
1286,102,2024-07-10,138,15,40
1287,105,2024-07-12,403,30,37
1288,101,2024-03-24,212,21,4
1289,104,2024-03-30,311,43,17
1290,101,2024-12-28,50,3,24
1291,104,2024-05-14,210,13,43
1292,103,2024-02-29,281,5,20
1293,104,2024-03-04,164,12,37
1294,102,2024-08-26,178,4,39
1295,105,2024-03-26,253,1,53
1296,102,2024-12-13,477,9,13
1297,103,2024-02-13,350,52,23
1298,104,2024-07-04,289,42,22
1299,103,2024-02-22,489,48,31
1300,105,2024-07-15,89,10,37
1301,104,2024-03-05,300,0,20
1302,105,2024-07-22,115,14,48
1303,103,2024-04-08,405,9,45
1304,102,2024-03-30,281,0,34
1305,102,2024-02-12,107,1,46
1306,103,2024-04-17,461,69,39
1307,102,2024-02-11,97,8,10
1308,102,2024-03-26,238,11,48
1309,102,2024-10-02,451,10,24
1310,104,2024-09-01,175,17,53
1311,105,2024-04-15,304,31,6
1312,102,2024-04-19,252,22,60
1313,105,2024-07-22,462,39,43
1314,101,2024-06-03,168,1,31
1315,103,2024-07-16,381,15,56
1316,103,2024-03-29,348,9,13
1317,104,2024-08-25,85,9,25
1318,104,2024-12-13,227,5,12
1319,102,2024-06-19,136,19,19
1320,104,2024-09-13,383,4,53
1321,102,2024-09-08,180,0,32
1322,104,2024-03-07,93,7,15
1323,104,2024-09-26,433,56,58
1324,104,2024-10-24,139,14,29
1325,104,2024-08-23,397,23,41
1326,103,2024-10-30,342,22,6
1327,103,2024-10-29,413,22,5
1328,101,2024-06-26,278,20,50
1329,103,2024-06-27,158,2,56
1330,102,2024-01-22,435,48,14
1331,102,2024-08-28,125,6,42
1332,101,2024-10-09,230,6,46
1333,101,2024-11-26,162,4,47
1334,101,2024-04-26,234,31,12
1335,102,2024-09-30,309,41,41
1336,103,2024-11-03,279,13,45
1337,105,2024-11-30,427,45,33
1338,102,2024-11-23,222,19,52
1339,101,2024-04-04,378,26,29
1340,102,2024-05-02,404,41,28
1341,101,2024-07-23,456,40,39
1342,105,2024-09-11,434,12,16
1343,101,2024-01-25,129,8,32
1344,103,2024-03-14,435,14,15
1345,104,2024-01-12,485,55,49
1346,105,2024-10-05,288,6,36
1347,105,2024-12-23,229,16,13
1348,104,2024-07-20,363,19,20
1349,103,2024-09-03,298,1,9
1350,104,2024-04-29,440,31,30
1351,104,2024-11-29,173,19,36
1352,105,2024-01-30,192,25,44
1353,104,2024-08-04,109,5,58
1354,105,2024-10-09,346,4,31
1355,102,2024-04-22,337,46,24
1356,101,2024-03-10,320,26,10
1357,103,2024-11-18,310,37,45
1358,104,2024-04-03,362,12,16
1359,102,2024-07-20,491,26,42
1360,105,2024-07-15,76,8,7
1361,101,2024-05-11,403,59,30
1362,101,2024-05-22,67,9,3
1363,103,2024-03-08,450,39,52
1364,101,2024-02-11,216,22,17
1365,102,2024-01-05,371,8,44
1366,101,2024-04-13,208,30,24
1367,103,2024-01-21,281,18,52
1368,103,2024-08-27,168,3,48
1369,104,2024-08-23,238,27,25
1370,101,2024-03-29,391,12,55
1371,102,2024-01-03,98,11,43
1372,105,2024-10-23,126,5,7
1373,102,2024-08-08,441,8,17
1374,101,2024-10-30,72,5,23
1375,104,2024-11-09,388,20,56
1376,105,2024-04-25,242,23,50
1377,103,2024-02-27,374,21,26
1378,105,2024-01-01,296,13,0
1379,102,2024-01-09,394,19,30
1380,105,2024-05-08,52,6,31
1381,101,2024-03-14,435,17,15
1382,103,2024-01-01,366,22,38
1383,105,2024-05-14,466,67,31
1384,103,2024-04-24,495,3,60
1385,105,2024-07-03,300,23,18
1386,102,2024-05-23,468,32,51
1387,102,2024-08-09,190,0,34
1388,104,2024-08-25,500,73,0
1389,103,2024-05-24,459,0,39
1390,102,2024-04-02,453,43,43
1391,103,2024-01-17,169,4,51
1392,102,2024-02-11,83,10,25
1393,102,2024-11-04,328,40,18
1394,105,2024-04-27,193,28,59
1395,102,2024-04-24,65,2,38
1396,102,2024-10-17,489,32,28
1397,104,2024-05-03,223,19,57
1398,105,2024-07-16,416,55,10
1399,101,2024-08-06,325,39,49
1400,101,2024-02-05,120,2,13
1401,103,2024-06-28,124,10,19
1402,101,2024-01-09,52,0,9
1403,102,2024-07-07,269,28,0
1404,105,2024-03-04,277,35,8
1405,103,2024-10-18,464,5,37
1406,104,2024-01-06,307,36,37
1407,104,2024-09-04,183,6,15
1408,102,2024-03-15,425,47,37
1409,103,2024-05-09,51,4,4
1410,104,2024-09-18,186,16,44
1411,102,2024-10-02,158,9,46
1412,105,2024-03-05,94,5,15
1413,105,2024-11-12,126,18,44
1414,102,2024-08-30,56,1,33
1415,105,2024-05-07,270,0,35
1416,105,2024-11-05,156,15,24
1417,101,2024-04-17,225,27,31
1418,104,2024-02-11,412,5,16
1419,102,2024-12-24,436,52,38
1420,102,2024-11-29,412,34,24
1421,102,2024-09-01,280,12,38
1422,101,2024-08-05,190,20,17
1423,102,2024-04-29,359,30,14
1424,101,2024-07-30,260,2,37
1425,102,2024-04-17,410,15,35
1426,105,2024-01-14,383,55,46
1427,103,2024-03-12,128,3,35
1428,102,2024-11-30,450,61,38
1429,104,2024-03-20,134,18,6
1430,103,2024-10-22,160,17,18
1431,105,2024-07-22,287,39,34
1432,103,2024-05-18,459,48,1
1433,104,2024-05-11,345,25,31
1434,103,2024-10-16,476,61,11
1435,101,2024-04-08,353,32,52
1436,105,2024-05-19,243,1,45
1437,103,2024-08-09,398,31,60
1438,105,2024-06-02,373,25,29
1439,102,2024-10-21,397,2,59
1440,103,2024-12-05,129,0,21
1441,104,2024-01-07,431,26,50
1442,104,2024-10-22,353,43,60
1443,105,2024-01-06,245,24,29
1444,102,2024-09-16,274,18,37
1445,104,2024-09-19,375,50,15
1446,102,2024-06-09,333,48,47
1447,103,2024-10-08,166,13,21
1448,104,2024-02-22,80,2,45
1449,103,2024-05-22,407,39,20
1450,105,2024-02-14,195,2,3
1451,102,2024-01-24,413,23,22
1452,101,2024-04-10,277,3,57
1453,103,2024-09-06,248,29,55
1454,105,2024-08-11,306,27,32
1455,102,2024-09-27,215,21,18
1456,102,2024-07-02,173,16,18
1457,103,2024-12-04,473,57,17
1458,105,2024-03-25,190,26,46
1459,102,2024-09-22,271,3,7
1460,105,2024-03-20,316,29,11
1461,105,2024-01-19,267,20,32
1462,105,2024-12-10,131,15,13
1463,101,2024-12-16,357,26,21
1464,103,2024-01-24,80,1,41
1465,103,2024-03-01,384,33,29
1466,101,2024-05-09,360,12,10
1467,101,2024-01-13,324,24,2
1468,103,2024-12-11,55,7,31
1469,102,2024-11-20,163,3,48
1470,105,2024-05-18,210,9,32
1471,103,2024-12-15,477,39,9
1472,101,2024-07-03,434,60,53
1473,103,2024-05-18,433,62,19
1474,105,2024-09-13,390,14,43
1475,104,2024-07-08,151,0,49
1476,102,2024-01-25,302,36,35
1477,105,2024-09-05,297,14,22
1478,102,2024-09-12,292,5,8
1479,102,2024-11-29,364,19,2
1480,105,2024-08-06,490,50,52
1481,105,2024-10-24,165,22,58
1482,104,2024-10-05,70,4,60
1483,105,2024-04-13,260,2,52
1484,101,2024-11-20,485,48,27
1485,101,2024-04-09,174,21,50
1486,103,2024-04-09,72,1,0
1487,103,2024-01-11,402,17,20
1488,104,2024-10-03,401,11,34
1489,101,2024-12-17,278,14,11
1490,101,2024-02-06,56,5,59
1491,104,2024-10-23,367,4,20
1492,101,2024-11-03,238,3,32
1493,104,2024-09-22,241,8,53
1494,103,2024-12-19,324,43,46
1495,101,2024-02-20,365,45,26
1496,101,2024-08-06,205,21,46
1497,103,2024-05-03,452,60,2
1498,105,2024-01-22,56,1,19
1499,104,2024-04-25,192,23,8
1500,101,2024-11-15,114,6,25
1501,105,2024-11-04,379,47,56
1502,103,2024-07-25,364,47,55
1503,102,2024-09-21,494,42,58
1504,105,2024-05-12,220,29,33
1505,101,2024-09-06,111,2,44
1506,104,2024-10-09,98,6,8
1507,101,2024-03-30,155,6,19
1508,101,2024-09-17,153,7,8
1509,104,2024-09-11,60,4,57
1510,103,2024-03-11,375,35,19
1511,103,2024-05-23,70,4,22
1512,103,2024-12-18,276,18,42
1513,101,2024-08-16,143,12,4
1514,102,2024-01-09,164,8,60
1515,104,2024-01-21,403,57,2
1516,102,2024-06-18,327,16,43
1517,103,2024-02-09,280,35,53
1518,105,2024-06-09,58,5,26
1519,101,2024-11-21,239,35,28
1520,102,2024-09-29,317,35,52
1521,105,2024-04-04,210,12,51
1522,104,2024-06-21,107,10,21
1523,101,2024-12-07,483,71,18
1524,102,2024-11-02,134,12,39
1525,102,2024-03-13,492,56,1
1526,102,2024-01-22,247,9,8
1527,101,2024-02-15,488,44,4
1528,104,2024-10-17,295,24,49
1529,103,2024-01-30,69,10,53
1530,101,2024-07-12,380,55,53
1531,101,2024-02-08,306,15,5
1532,105,2024-07-26,369,23,55
1533,104,2024-12-27,50,1,22
1534,103,2024-03-05,260,5,10
1535,103,2024-05-01,398,28,17
1536,103,2024-10-20,377,39,7
1537,104,2024-02-28,323,47,25
1538,105,2024-07-08,252,5,57
1539,105,2024-01-30,148,17,11
1540,103,2024-11-28,463,29,23
1541,102,2024-01-26,324,35,1
1542,102,2024-10-07,158,1,17
1543,104,2024-06-27,333,0,35
1544,102,2024-09-07,140,6,33
1545,103,2024-09-04,421,28,35
1546,105,2024-12-07,404,52,46
1547,102,2024-09-19,339,49,47
1548,101,2024-07-14,199,16,52
1549,105,2024-07-04,321,45,17
1550,105,2024-01-02,241,34,21
1551,104,2024-01-03,283,9,4
1552,102,2024-09-02,412,3,52
1553,102,2024-08-31,318,3,1
1554,103,2024-05-23,93,1,51
1555,105,2024-02-07,265,14,7
1556,104,2024-03-08,164,6,21
1557,104,2024-01-16,128,3,2
1558,102,2024-09-27,133,18,58
1559,102,2024-11-24,438,1,27
1560,104,2024-01-02,94,4,26
1561,105,2024-08-13,96,11,44
1562,101,2024-05-15,461,69,49
1563,101,2024-09-23,216,30,13
1564,101,2024-10-15,418,5,59
1565,103,2024-12-17,121,6,3
1566,104,2024-02-14,338,1,17
1567,104,2024-05-02,430,49,54
